OrderDate,StockDate,OrderNumber,ProductKey,CustomerKey,TerritoryKey,OrderLineItem,OrderQuantity,ProductSubcategoryKey,ProductSKU,ProductName,ModelName,ProductDescription,ProductColor,ProductSize,ProductStyle,ProductCost,ProductPrice
2024-05-29 00:00:00,2024-02-04 00:00:00,SO71623,576,12128.0,8.0,1,1.0,3,BK-T79U-60,"Touring-1000 Blue, 60",Touring-1000,Travel in style and comfort. Designed for maximum comfort and safety. Wide gear range takes on all hills. High-tech aluminum alloy construction provides durability without added weight.,Blue,60,U,1481.9379,2384.07
2024-05-29 00:00:00,2024-05-05 00:00:00,SO71591,529,24538.0,7.0,1,1.0,37,TT-R982,Road Tire Tube,Road Tire Tube,Conventional all-purpose tube.,,0,0,1.4923,3.99
2024-05-29 00:00:00,2024-04-12 00:00:00,SO71573,477,14843.0,10.0,3,3.0,28,WB-H098,Water Bottle - 30 oz.,Water Bottle,AWC logo water bottle - holds 30 oz; leak-proof.,,0,0,1.8663,4.99
2024-05-29 00:00:00,2024-05-05 00:00:00,SO71573,478,14843.0,10.0,2,2.0,28,BC-M005,Mountain Bottle Cage,Mountain Bottle Cage,Tough aluminum cage holds bottle securly on tough terrain.,,0,0,3.7363,9.99
2024-05-29 00:00:00,2024-05-09 00:00:00,SO71573,352,14843.0,10.0,1,1.0,1,BK-M68S-38,"Mountain-200 Silver, 38",Mountain-200,Serious back-country riding. Perfect for all levels of competition. Uses the same HL Frame as the Mountain-100.,Silver,38,U,1117.8559,2071.4196
2024-05-29 00:00:00,2024-02-01 00:00:00,SO71607,214,25705.0,9.0,2,1.0,31,HL-U509-R,"Sport-100 Helmet, Red",Sport-100,"Universal fit, well-vented, lightweight , snap-on visor.",Red,0,0,13.0863,34.99
2024-05-29 00:00:00,2024-02-20 00:00:00,SO71607,605,25705.0,9.0,1,1.0,2,BK-R19B-48,"Road-750 Black, 48",Road-750,Entry level adult bike; offers a comfortable ride cross-country or down the block. Quick-release hubs and rims.,Black,48,U,343.6496,539.99
2024-05-29 00:00:00,2024-04-07 00:00:00,SO71595,537,12068.0,4.0,1,1.0,37,TI-M823,HL Mountain Tire,HL Mountain Tire,"Incredible traction, lightweight carbon reinforced.",,0,0,13.09,35.0
2024-05-29 00:00:00,2024-03-13 00:00:00,SO71620,581,18639.0,1.0,1,1.0,2,BK-R79Y-42,"Road-350-W Yellow, 42",Road-350-W,"Cross-train, race, or just socialize on a sleek, aerodynamic bike designed for a woman.  Advanced seat technology provides comfort all day.",Yellow,42,W,1082.51,1700.99
2024-05-29 00:00:00,2024-03-27 00:00:00,SO71618,529,18802.0,1.0,4,2.0,37,TT-R982,Road Tire Tube,Road Tire Tube,Conventional all-purpose tube.,,0,0,1.4923,3.99
2024-05-29 00:00:00,2024-02-08 00:00:00,SO71618,472,18802.0,1.0,3,1.0,25,VE-C304-M,"Classic Vest, M",Classic Vest,"Light-weight, wind-resistant, packs to fit into a pocket.",Blue,M,U,23.749,63.5
2024-05-29 00:00:00,2024-04-20 00:00:00,SO71618,539,18802.0,1.0,2,1.0,37,TI-R628,ML Road Tire,ML Road Tire,Higher density rubber.,,0,0,9.3463,24.99
2024-05-29 00:00:00,2024-05-02 00:00:00,SO71618,580,18802.0,1.0,1,1.0,2,BK-R79Y-40,"Road-350-W Yellow, 40",Road-350-W,"Cross-train, race, or just socialize on a sleek, aerodynamic bike designed for a woman.  Advanced seat technology provides comfort all day.",Yellow,40,W,1082.51,1700.99
2024-05-29 00:00:00,2024-03-07 00:00:00,SO71583,215,16642.0,1.0,2,1.0,31,HL-U509,"Sport-100 Helmet, Black",Sport-100,"Universal fit, well-vented, lightweight , snap-on visor.",Black,0,0,12.0278,33.6442
2024-05-29 00:00:00,2024-03-21 00:00:00,SO71583,477,16642.0,1.0,1,1.0,28,WB-H098,Water Bottle - 30 oz.,Water Bottle,AWC logo water bottle - holds 30 oz; leak-proof.,,0,0,1.8663,4.99
2024-05-29 00:00:00,2024-04-28 00:00:00,SO71613,220,28160.0,6.0,2,1.0,31,HL-U509-B,"Sport-100 Helmet, Blue",Sport-100,"Universal fit, well-vented, lightweight , snap-on visor.",Blue,0,0,12.0278,33.6442
2024-05-29 00:00:00,2024-03-22 00:00:00,SO71613,605,28160.0,6.0,1,1.0,2,BK-R19B-48,"Road-750 Black, 48",Road-750,Entry level adult bike; offers a comfortable ride cross-country or down the block. Quick-release hubs and rims.,Black,48,U,343.6496,539.99
2024-05-29 00:00:00,2024-04-05 00:00:00,SO71572,485,12829.0,8.0,4,3.0,30,FE-6654,Fender Set - Mountain,Fender Set - Mountain,Clip-on fenders fit most mountain bikes.,,0,0,8.2205,21.98
2024-05-29 00:00:00,2024-05-09 00:00:00,SO71572,528,12829.0,8.0,2,3.0,37,TT-M928,Mountain Tire Tube,Mountain Tire Tube,Self-sealing tube.,,0,0,1.8663,4.99
2024-05-29 00:00:00,2024-05-09 00:00:00,SO71572,528,12829.0,8.0,2,3.0,37,TT-M928,Mountain Tire Tube,Mountain Tire Tube,Self-sealing tube.,,0,0,1.8663,4.99
2024-05-29 00:00:00,2024-03-16 00:00:00,SO71572,360,12829.0,8.0,1,1.0,1,BK-M68B-42,"Mountain-200 Black, 42",Mountain-200,Serious back-country riding. Perfect for all levels of competition. Uses the same HL Frame as the Mountain-100.,Black,42,U,1105.81,2049.0982
2024-05-29 00:00:00,2024-02-26 00:00:00,SO71572,537,12829.0,8.0,3,1.0,37,TI-M823,HL Mountain Tire,HL Mountain Tire,"Incredible traction, lightweight carbon reinforced.",,0,0,13.09,35.0
2024-05-29 00:00:00,2024-05-02 00:00:00,SO71608,477,25708.0,9.0,2,2.0,28,WB-H098,Water Bottle - 30 oz.,Water Bottle,AWC logo water bottle - holds 30 oz; leak-proof.,,0,0,1.8663,4.99
2024-05-29 00:00:00,2024-04-15 00:00:00,SO71608,479,25708.0,9.0,3,1.0,28,BC-R205,Road Bottle Cage,Road Bottle Cage,Aluminum cage is lighter than our mountain version; perfect for long distance trips.,,0,0,3.3623,8.99
2024-05-29 00:00:00,2024-02-02 00:00:00,SO71608,606,25708.0,9.0,1,1.0,2,BK-R19B-52,"Road-750 Black, 52",Road-750,Entry level adult bike; offers a comfortable ride cross-country or down the block. Quick-release hubs and rims.,Black,52,U,343.6496,539.99
2024-05-29 00:00:00,2024-04-20 00:00:00,SO71580,477,23190.0,4.0,1,2.0,28,WB-H098,Water Bottle - 30 oz.,Water Bottle,AWC logo water bottle - holds 30 oz; leak-proof.,,0,0,1.8663,4.99
2024-05-29 00:00:00,2024-04-14 00:00:00,SO71580,478,23190.0,4.0,2,2.0,28,BC-M005,Mountain Bottle Cage,Mountain Bottle Cage,Tough aluminum cage holds bottle securly on tough terrain.,,0,0,3.7363,9.99
2024-05-29 00:00:00,2024-03-12 00:00:00,SO71600,358,17401.0,1.0,1,1.0,1,BK-M68B-38,"Mountain-200 Black, 38",Mountain-200,Serious back-country riding. Perfect for all levels of competition. Uses the same HL Frame as the Mountain-100.,Black,38,U,1105.81,2049.0982
2024-05-29 00:00:00,2024-02-03 00:00:00,SO71600,537,17401.0,1.0,2,1.0,37,TI-M823,HL Mountain Tire,HL Mountain Tire,"Incredible traction, lightweight carbon reinforced.",,0,0,13.09,35.0
2024-05-29 00:00:00,2024-01-31 00:00:00,SO71611,477,27636.0,1.0,3,2.0,28,WB-H098,Water Bottle - 30 oz.,Water Bottle,AWC logo water bottle - holds 30 oz; leak-proof.,,0,0,1.8663,4.99
2024-05-29 00:00:00,2024-03-03 00:00:00,SO71611,479,27636.0,1.0,2,2.0,28,BC-R205,Road Bottle Cage,Road Bottle Cage,Aluminum cage is lighter than our mountain version; perfect for long distance trips.,,0,0,3.3623,8.99
2024-05-29 00:00:00,2024-02-05 00:00:00,SO71611,215,27636.0,1.0,4,1.0,31,HL-U509,"Sport-100 Helmet, Black",Sport-100,"Universal fit, well-vented, lightweight , snap-on visor.",Black,0,0,12.0278,33.6442
2024-05-29 00:00:00,2024-05-07 00:00:00,SO71611,573,27636.0,1.0,1,1.0,3,BK-T79U-46,"Touring-1000 Blue, 46",Touring-1000,Travel in style and comfort. Designed for maximum comfort and safety. Wide gear range takes on all hills. High-tech aluminum alloy construction provides durability without added weight.,Blue,46,U,1481.9379,2384.07
2024-05-29 00:00:00,2024-05-12 00:00:00,SO71596,477,12836.0,10.0,1,2.0,28,WB-H098,Water Bottle - 30 oz.,Water Bottle,AWC logo water bottle - holds 30 oz; leak-proof.,,0,0,1.8663,4.99
2024-05-29 00:00:00,2024-03-02 00:00:00,SO71596,466,12836.0,10.0,3,1.0,20,GL-H102-L,"Half-Finger Gloves, L",Half-Finger Gloves,"Full padding, improved finger flex, durable palm, adjustable closure.",Black,L,U,9.7136,23.5481
2024-05-29 00:00:00,2024-03-10 00:00:00,SO71596,478,12836.0,10.0,2,1.0,28,BC-M005,Mountain Bottle Cage,Mountain Bottle Cage,Tough aluminum cage holds bottle securly on tough terrain.,,0,0,3.7363,9.99
2024-05-29 00:00:00,2024-03-14 00:00:00,SO71559,215,21966.0,9.0,2,1.0,31,HL-U509,"Sport-100 Helmet, Black",Sport-100,"Universal fit, well-vented, lightweight , snap-on visor.",Black,0,0,12.0278,33.6442
2024-05-29 00:00:00,2024-02-24 00:00:00,SO71559,377,21966.0,9.0,1,1.0,2,BK-R89B-52,"Road-250 Black, 52",Road-250,"Alluminum-alloy frame provides a light, stiff ride, whether you are racing in the velodrome or on a demanding club ride on country roads.",Black,52,U,1320.6838,2181.5625
2024-05-29 00:00:00,2024-02-23 00:00:00,SO71612,541,27918.0,4.0,2,3.0,37,TI-T723,Touring Tire,Touring Tire,High-density rubber.,,0,0,10.8423,28.99
2024-05-29 00:00:00,2024-02-26 00:00:00,SO71612,480,27918.0,4.0,4,2.0,37,PK-7098,Patch Kit/8 Patches,Patch kit,"Includes 8 different size patches, glue and sandpaper.",,0,0,0.8565,2.29
2024-05-29 00:00:00,2024-04-08 00:00:00,SO71612,530,27918.0,4.0,3,2.0,37,TT-T092,Touring Tire Tube,Touring Tire Tube,General purpose tube.,,0,0,1.8663,4.99
2024-05-29 00:00:00,2024-05-10 00:00:00,SO71612,575,27918.0,4.0,1,1.0,3,BK-T79U-54,"Touring-1000 Blue, 54",Touring-1000,Travel in style and comfort. Designed for maximum comfort and safety. Wide gear range takes on all hills. High-tech aluminum alloy construction provides durability without added weight.,Blue,54,U,1481.9379,2384.07
2024-05-29 00:00:00,2024-03-14 00:00:00,SO71615,389,21788.0,4.0,1,1.0,2,BK-R64Y-48,"Road-550-W Yellow, 48",Road-550-W,"Same technology as all of our Road series bikes, but the frame is sized for a woman.  Perfect all-around bike for road or racing.",Yellow,48,W,605.6492,1000.4375
2024-05-29 00:00:00,2024-03-07 00:00:00,SO71619,529,18616.0,4.0,3,3.0,37,TT-R982,Road Tire Tube,Road Tire Tube,Conventional all-purpose tube.,,0,0,1.4923,3.99
2024-05-29 00:00:00,2024-05-04 00:00:00,SO71619,539,18616.0,4.0,2,2.0,37,TI-R628,ML Road Tire,ML Road Tire,Higher density rubber.,,0,0,9.3463,24.99
2024-05-29 00:00:00,2024-01-30 00:00:00,SO71619,583,18616.0,4.0,1,1.0,2,BK-R79Y-48,"Road-350-W Yellow, 48",Road-350-W,"Cross-train, race, or just socialize on a sleek, aerodynamic bike designed for a woman.  Advanced seat technology provides comfort all day.",Yellow,48,W,1082.51,1700.99
2024-05-29 00:00:00,2024-05-11 00:00:00,SO71566,538,20263.0,9.0,1,2.0,37,TI-R092,LL Road Tire,LL Road Tire,Same great treads as more expensive tire with a less expensive wire bead casing.,,0,0,8.0373,21.49
2024-05-29 00:00:00,2024-03-25 00:00:00,SO71605,214,25715.0,9.0,2,1.0,31,HL-U509-R,"Sport-100 Helmet, Red",Sport-100,"Universal fit, well-vented, lightweight , snap-on visor.",Red,0,0,13.0863,34.99
2024-05-29 00:00:00,,SO71605,584,25715.0,9.0,1,1.0,2,BK-R19B-58,"Road-750 Black, 58",Road-750,Entry level adult bike; offers a comfortable ride cross-country or down the block. Quick-release hubs and rims.,Black,58,U,343.6496,539.99
2024-05-29 00:00:00,,SO71605,584,25715.0,9.0,1,1.0,2,BK-R19B-58,"Road-750 Black, 58",Road-750,Entry level adult bike; offers a comfortable ride cross-country or down the block. Quick-release hubs and rims.,Black,58,U,343.6496,539.99
2024-05-29 00:00:00,2024-03-01 00:00:00,SO71574,480,11313.0,1.0,1,1.0,37,PK-7098,Patch Kit/8 Patches,Patch kit,"Includes 8 different size patches, glue and sandpaper.",,0,0,0.8565,2.29
2024-05-29 00:00:00,2024-03-04 00:00:00,SO71601,226,25649.0,7.0,2,1.0,21,LJ-0192-S,"Long-Sleeve Logo Jersey, S",Long-Sleeve Logo Jersey,Unisex long-sleeve AWC logo microfiber cycling jersey,Multi,S,U,31.7244,48.0673
2024-05-29 00:00:00,2024-03-30 00:00:00,SO71601,578,25649.0,7.0,1,1.0,3,BK-T44U-50,"Touring-2000 Blue, 50",Touring-2000,"The plush custom saddle keeps you riding all day,  and there's plenty of space to add panniers and bike bags to the newly-redesigned carrier.  This bike has stability when fully-loaded.",Blue,50,U,755.1508,1214.85
2024-05-30 00:00:00,2024-04-21 00:00:00,SO71676,358,15800.0,9.0,1,1.0,1,BK-M68B-38,"Mountain-200 Black, 38",Mountain-200,Serious back-country riding. Perfect for all levels of competition. Uses the same HL Frame as the Mountain-100.,Black,38,U,1105.81,2049.0982
2024-05-30 00:00:00,2024-04-29 00:00:00,SO71676,487,15800.0,9.0,2,1.0,32,HY-1023-70,Hydration Pack - 70 oz.,Hydration Pack,"Versatile 70 oz hydration pack offers extra storage, easy-fill access, and a waist belt.",Silver,70,0,20.5663,54.99
2024-05-30 00:00:00,2024-02-28 00:00:00,SO71639,223,28056.0,1.0,2,2.0,19,CA-1098,AWC Logo Cap,Cycling Cap,Traditional style with a flip-up brim; one-size fits all.,Multi,0,U,5.7052,8.6442
2024-05-30 00:00:00,2024-02-26 00:00:00,SO71639,538,28056.0,1.0,1,2.0,37,TI-R092,LL Road Tire,LL Road Tire,Same great treads as more expensive tire with a less expensive wire bead casing.,,0,0,8.0373,21.49
2024-05-30 00:00:00,2024-04-15 00:00:00,SO71633,223,24873.0,8.0,2,2.0,19,CA-1098,AWC Logo Cap,Cycling Cap,Traditional style with a flip-up brim; one-size fits all.,Multi,0,U,5.7052,8.6442
2024-05-30 00:00:00,2024-04-28 00:00:00,SO71633,597,24873.0,8.0,1,1.0,1,BK-M18B-42,"Mountain-500 Black, 42",Mountain-500,"Suitable for any type of riding, on or off-road. Fits any budget. Smooth-shifting with a comfortable ride.",Black,42,U,294.5797,539.99
2024-05-30 00:00:00,2024-04-12 00:00:00,SO71642,529,24657.0,1.0,2,2.0,37,TT-R982,Road Tire Tube,Road Tire Tube,Conventional all-purpose tube.,,0,0,1.4923,3.99
2024-05-30 00:00:00,2024-03-05 00:00:00,SO71642,473,24657.0,1.0,3,1.0,25,VE-C304-L,"Classic Vest, L",Classic Vest,"Light-weight, wind-resistant, packs to fit into a pocket.",Blue,L,U,23.749,63.5
2024-05-30 00:00:00,2024-04-06 00:00:00,SO71642,540,24657.0,1.0,1,1.0,37,TI-R982,HL Road Tire,HL Road Tire,Lightweight carbon reinforced  for an unrivaled ride at an un-compromised weight.,,0,0,12.1924,32.6
2024-05-30 00:00:00,2024-03-24 00:00:00,SO71661,466,14333.0,1.0,3,2.0,20,GL-H102-L,"Half-Finger Gloves, L",Half-Finger Gloves,"Full padding, improved finger flex, durable palm, adjustable closure.",Black,L,U,9.7136,23.5481
2024-05-30 00:00:00,2024-02-19 00:00:00,SO71661,485,14333.0,1.0,1,2.0,30,FE-6654,Fender Set - Mountain,Fender Set - Mountain,Clip-on fenders fit most mountain bikes.,,0,0,8.2205,21.98
2024-05-30 00:00:00,2024-04-17 00:00:00,SO71661,215,14333.0,1.0,2,1.0,31,HL-U509,"Sport-100 Helmet, Black",Sport-100,"Universal fit, well-vented, lightweight , snap-on visor.",Black,0,0,12.0278,33.6442
2024-05-30 00:00:00,2024-02-12 00:00:00,SO71652,475,14970.0,10.0,1,1.0,22,SH-W890-M,"Women's Mountain Shorts, M",Women's Mountain Shorts,"Heavy duty, abrasion-resistant shorts feature seamless, lycra inner shorts with anti-bacterial chamois for comfort.",Black,M,W,26.1763,69.99
2024-05-30 00:00:00,2024-04-16 00:00:00,SO71658,528,13466.0,6.0,2,2.0,37,TT-M928,Mountain Tire Tube,Mountain Tire Tube,Self-sealing tube.,,0,0,1.8663,4.99
2024-05-30 00:00:00,2024-04-16 00:00:00,SO71658,528,13466.0,6.0,2,2.0,37,TT-M928,Mountain Tire Tube,Mountain Tire Tube,Self-sealing tube.,,0,0,1.8663,4.99
2024-05-30 00:00:00,2024-03-31 00:00:00,SO71658,537,13466.0,6.0,1,1.0,37,TI-M823,HL Mountain Tire,HL Mountain Tire,"Incredible traction, lightweight carbon reinforced.",,0,0,13.09,35.0
2024-05-30 00:00:00,2024-04-10 00:00:00,SO71651,480,19333.0,8.0,2,2.0,37,PK-7098,Patch Kit/8 Patches,Patch kit,"Includes 8 different size patches, glue and sandpaper.",,0,0,0.8565,2.29
2024-05-30 00:00:00,2024-03-09 00:00:00,SO71651,484,19333.0,8.0,3,2.0,29,CL-9009,Bike Wash - Dissolver,Bike Wash,"Washes off the toughest road grime; dissolves grease, environmentally safe. 1-liter bottle.",,0,0,2.9733,7.95
2024-05-30 00:00:00,2024-02-12 00:00:00,SO71651,539,19333.0,8.0,1,2.0,37,TI-R628,ML Road Tire,ML Road Tire,Higher density rubber.,,0,0,9.3463,24.99
2024-05-30 00:00:00,2024-04-14 00:00:00,SO71687,477,23932.0,7.0,3,2.0,28,WB-H098,Water Bottle - 30 oz.,Water Bottle,AWC logo water bottle - holds 30 oz; leak-proof.,,0,0,1.8663,4.99
2024-05-30 00:00:00,2024-05-05 00:00:00,SO71687,479,23932.0,7.0,2,2.0,28,BC-R205,Road Bottle Cage,Road Bottle Cage,Aluminum cage is lighter than our mountain version; perfect for long distance trips.,,0,0,3.3623,8.99
2024-05-30 00:00:00,2024-03-12 00:00:00,SO71687,220,23932.0,7.0,4,1.0,31,HL-U509-B,"Sport-100 Helmet, Blue",Sport-100,"Universal fit, well-vented, lightweight , snap-on visor.",Blue,0,0,12.0278,33.6442
2024-05-30 00:00:00,2024-04-02 00:00:00,SO71687,605,23932.0,7.0,1,1.0,2,BK-R19B-48,"Road-750 Black, 48",Road-750,Entry level adult bike; offers a comfortable ride cross-country or down the block. Quick-release hubs and rims.,Black,48,U,343.6496,539.99
2024-05-30 00:00:00,2024-03-26 00:00:00,SO71688,214,13122.0,9.0,2,1.0,31,HL-U509-R,"Sport-100 Helmet, Red",Sport-100,"Universal fit, well-vented, lightweight , snap-on visor.",Red,0,0,13.0863,34.99
2024-05-30 00:00:00,2024-05-04 00:00:00,SO71688,564,13122.0,9.0,1,1.0,3,BK-T79Y-60,"Touring-1000 Yellow, 60",Touring-1000,Travel in style and comfort. Designed for maximum comfort and safety. Wide gear range takes on all hills. High-tech aluminum alloy construction provides durability without added weight.,Yellow,60,U,1481.9379,2384.07
2024-05-30 00:00:00,2024-05-04 00:00:00,SO71654,214,12818.0,7.0,3,1.0,31,HL-U509-R,"Sport-100 Helmet, Red",Sport-100,"Universal fit, well-vented, lightweight , snap-on visor.",Red,0,0,13.0863,34.99
2024-05-30 00:00:00,2024-04-19 00:00:00,SO71654,529,12818.0,7.0,2,1.0,37,TT-R982,Road Tire Tube,Road Tire Tube,Conventional all-purpose tube.,,0,0,1.4923,3.99
2024-05-30 00:00:00,2024-04-24 00:00:00,SO71654,540,12818.0,7.0,1,1.0,37,TI-R982,HL Road Tire,HL Road Tire,Lightweight carbon reinforced  for an unrivaled ride at an un-compromised weight.,,0,0,12.1924,32.6
2024-05-30 00:00:00,2024-04-03 00:00:00,SO71672,477,18951.0,6.0,3,2.0,28,WB-H098,Water Bottle - 30 oz.,Water Bottle,AWC logo water bottle - holds 30 oz; leak-proof.,,0,0,1.8663,4.99
2024-05-30 00:00:00,2024-03-29 00:00:00,SO71672,478,18951.0,6.0,2,2.0,28,BC-M005,Mountain Bottle Cage,Mountain Bottle Cage,Tough aluminum cage holds bottle securly on tough terrain.,,0,0,3.7363,9.99
2024-05-30 00:00:00,2024-02-16 00:00:00,SO71672,354,18951.0,6.0,1,1.0,1,BK-M68S-42,"Mountain-200 Silver, 42",Mountain-200,Serious back-country riding. Perfect for all levels of competition. Uses the same HL Frame as the Mountain-100.,Silver,42,U,1117.8559,2071.4196
2024-05-30 00:00:00,2024-03-10 00:00:00,SO71690,477,25714.0,9.0,2,3.0,28,WB-H098,Water Bottle - 30 oz.,Water Bottle,AWC logo water bottle - holds 30 oz; leak-proof.,,0,0,1.8663,4.99
2024-05-30 00:00:00,2024-04-11 00:00:00,SO71690,479,25714.0,9.0,3,2.0,28,BC-R205,Road Bottle Cage,Road Bottle Cage,Aluminum cage is lighter than our mountain version; perfect for long distance trips.,,0,0,3.3623,8.99
2024-05-30 00:00:00,2024-04-19 00:00:00,SO71690,487,25714.0,9.0,4,1.0,32,HY-1023-70,Hydration Pack - 70 oz.,Hydration Pack,"Versatile 70 oz hydration pack offers extra storage, easy-fill access, and a waist belt.",Silver,70,0,20.5663,54.99
2024-05-30 00:00:00,2024-02-07 00:00:00,SO71690,606,25714.0,9.0,1,1.0,2,BK-R19B-52,"Road-750 Black, 52",Road-750,Entry level adult bike; offers a comfortable ride cross-country or down the block. Quick-release hubs and rims.,Black,52,U,343.6496,539.99
2024-05-30 00:00:00,2024-05-14 00:00:00,SO71653,529,19176.0,8.0,1,2.0,37,TT-R982,Road Tire Tube,Road Tire Tube,Conventional all-purpose tube.,,0,0,1.4923,3.99
2024-05-30 00:00:00,2024-02-02 00:00:00,SO71653,539,19176.0,8.0,2,2.0,37,TI-R628,ML Road Tire,ML Road Tire,Higher density rubber.,,0,0,9.3463,24.99
2024-05-30 00:00:00,2024-04-16 00:00:00,SO71653,215,19176.0,8.0,3,1.0,31,HL-U509,"Sport-100 Helmet, Black",Sport-100,"Universal fit, well-vented, lightweight , snap-on visor.",Black,0,0,12.0278,33.6442
2024-05-30 00:00:00,2024-04-29 00:00:00,SO71644,477,20523.0,4.0,1,1.0,28,WB-H098,Water Bottle - 30 oz.,Water Bottle,AWC logo water bottle - holds 30 oz; leak-proof.,,0,0,1.8663,4.99
2024-05-30 00:00:00,2024-03-26 00:00:00,SO71644,478,20523.0,4.0,2,1.0,28,BC-M005,Mountain Bottle Cage,Mountain Bottle Cage,Tough aluminum cage holds bottle securly on tough terrain.,,0,0,3.7363,9.99
2024-05-30 00:00:00,2024-03-28 00:00:00,SO71683,477,21695.0,4.0,3,2.0,28,WB-H098,Water Bottle - 30 oz.,Water Bottle,AWC logo water bottle - holds 30 oz; leak-proof.,,0,0,1.8663,4.99
2024-05-30 00:00:00,2024-04-01 00:00:00,SO71683,479,21695.0,4.0,2,2.0,28,BC-R205,Road Bottle Cage,Road Bottle Cage,Aluminum cage is lighter than our mountain version; perfect for long distance trips.,,0,0,3.3623,8.99
2024-05-30 00:00:00,2024-03-08 00:00:00,SO71683,220,21695.0,4.0,4,1.0,31,HL-U509-B,"Sport-100 Helmet, Blue",Sport-100,"Universal fit, well-vented, lightweight , snap-on visor.",Blue,0,0,12.0278,33.6442
2024-05-30 00:00:00,2024-02-20 00:00:00,SO71683,383,21695.0,4.0,1,1.0,2,BK-R64Y-40,"Road-550-W Yellow, 40",Road-550-W,"Same technology as all of our Road series bikes, but the frame is sized for a woman.  Perfect all-around bike for road or racing.",Yellow,40,W,605.6492,1000.4375
2024-05-30 00:00:00,2024-02-25 00:00:00,SO71636,223,11849.0,4.0,2,2.0,19,CA-1098,AWC Logo Cap,Cycling Cap,Traditional style with a flip-up brim; one-size fits all.,Multi,0,U,5.7052,8.6442
2024-05-30 00:00:00,2024-04-02 00:00:00,SO71636,229,11849.0,4.0,1,1.0,21,LJ-0192-M,"Long-Sleeve Logo Jersey, M",Long-Sleeve Logo Jersey,Unisex long-sleeve AWC logo microfiber cycling jersey,Multi,M,U,31.7244,48.0673
2024-05-30 00:00:00,2024-01-31 00:00:00,SO71665,593,16136.0,1.0,1,1.0,1,BK-M18S-44,"Mountain-500 Silver, 44",Mountain-500,"Suitable for any type of riding, on or off-road. Fits any budget. Smooth-shifting with a comfortable ride.",Silver,44,U,308.2179,564.99
2024-05-30 00:00:00,2024-04-17 00:00:00,SO71637,539,11223.0,6.0,1,2.0,37,TI-R628,ML Road Tire,ML Road Tire,Higher density rubber.,,0,0,9.3463,24.99
2024-05-30 00:00:00,2024-04-11 00:00:00,SO71647,477,24258.0,6.0,1,2.0,28,WB-H098,Water Bottle - 30 oz.,Water Bottle,AWC logo water bottle - holds 30 oz; leak-proof.,,0,0,1.8663,4.99
2024-05-30 00:00:00,2024-03-30 00:00:00,SO71682,529,23587.0,4.0,2,2.0,37,TT-R982,Road Tire Tube,Road Tire Tube,Conventional all-purpose tube.,,0,0,1.4923,3.99
2024-05-30 00:00:00,2024-03-26 00:00:00,SO71682,538,23587.0,4.0,3,2.0,37,TI-R092,LL Road Tire,LL Road Tire,Same great treads as more expensive tire with a less expensive wire bead casing.,,0,0,8.0373,21.49
2024-05-30 00:00:00,2024-03-16 00:00:00,SO71682,605,23587.0,4.0,1,1.0,2,BK-R19B-48,"Road-750 Black, 48",Road-750,Entry level adult bike; offers a comfortable ride cross-country or down the block. Quick-release hubs and rims.,Black,48,U,343.6496,539.99
2024-05-30 00:00:00,2024-03-09 00:00:00,SO71681,477,28069.0,6.0,3,2.0,28,WB-H098,Water Bottle - 30 oz.,Water Bottle,AWC logo water bottle - holds 30 oz; leak-proof.,,0,0,1.8663,4.99
2024-05-30 00:00:00,2024-03-22 00:00:00,SO71681,479,28069.0,6.0,2,2.0,28,BC-R205,Road Bottle Cage,Road Bottle Cage,Aluminum cage is lighter than our mountain version; perfect for long distance trips.,,0,0,3.3623,8.99
2024-05-30 00:00:00,2024-03-06 00:00:00,SO71681,606,28069.0,6.0,1,1.0,2,BK-R19B-52,"Road-750 Black, 52",Road-750,Entry level adult bike; offers a comfortable ride cross-country or down the block. Quick-release hubs and rims.,Black,52,U,343.6496,539.99
2024-05-30 00:00:00,2024-04-15 00:00:00,SO71650,485,17212.0,7.0,3,2.0,30,FE-6654,Fender Set - Mountain,Fender Set - Mountain,Clip-on fenders fit most mountain bikes.,,0,0,8.2205,21.98
2024-05-30 00:00:00,2024-02-03 00:00:00,SO71650,528,17212.0,7.0,1,2.0,37,TT-M928,Mountain Tire Tube,Mountain Tire Tube,Self-sealing tube.,,0,0,1.8663,4.99
2024-05-30 00:00:00,2024-02-03 00:00:00,SO71650,528,17212.0,7.0,1,2.0,37,TT-M928,Mountain Tire Tube,Mountain Tire Tube,Self-sealing tube.,,0,0,1.8663,4.99
2024-05-30 00:00:00,2024-03-22 00:00:00,SO71650,537,17212.0,7.0,2,1.0,37,TI-M823,HL Mountain Tire,HL Mountain Tire,"Incredible traction, lightweight carbon reinforced.",,0,0,13.09,35.0
2024-05-30 00:00:00,2024-04-15 00:00:00,SO71656,464,22533.0,8.0,2,2.0,20,GL-H102-M,"Half-Finger Gloves, M",Half-Finger Gloves,"Full padding, improved finger flex, durable palm, adjustable closure.",Black,M,U,9.7136,23.5481
2024-05-30 00:00:00,2024-05-06 00:00:00,SO71656,477,22533.0,8.0,1,2.0,28,WB-H098,Water Bottle - 30 oz.,Water Bottle,AWC logo water bottle - holds 30 oz; leak-proof.,,0,0,1.8663,4.99
